Date,Open,High,Low,Close,Change,Amplitude,MA(7),MA(25),MA(99),Vol(USDT),RSI
2022-07-26,21310.9,21347.82,20706.5,21254.67,-0.0026,0.0301,22379.52,21225.82,27676.83,3739000000.0,63.26040496177318
2022-07-27,21254.67,23112.63,21042.53,22952.45,0.0799,0.0974,22340.83,21373.8,27489.55,4615000000.0,66.87187561308139
2022-07-28,22954.31,24199.72,22582.13,23842.93,0.0388,0.0705,22439.5,21554.89,27312.63,5511000000.0,68.9409540528679
2022-07-29,23845.25,24442.66,23414.03,23773.75,-0.0029,0.0431,22595.06,21696.37,27143.88,4734000000.0,67.48447090603904
2022-07-30,23777.28,24668.0,23502.25,23643.51,-0.0055,0.049,22765.41,21835.08,26981.6,3635000000.0,64.95774647887323
2022-07-31,23644.64,24194.82,23227.31,23293.32,-0.0148,0.0409,22867.36,21944.23,26818.48,3028000000.0,65.33501321369306
2022-08-01,23296.36,23509.68,22850.0,23268.01,-0.0011,0.0283,23146.95,22009.95,26655.03,3346000000.0,56.400398995463
2022-08-02,23266.9,23459.89,22654.37,22987.79,-0.012,0.0346,23394.54,22065.67,26478.88,3631000000.0,46.50128282587973
2022-08-03,22985.93,23647.68,22681.22,22818.37,-0.0074,0.042,23375.38,22114.73,26324.4,3385000000.0,46.532343838579685
2022-08-04,22816.91,23223.32,22400.0,22622.98,-0.0086,0.0361,23201.1,22185.15,26156.59,3537000000.0,45.56251519801442
