Date,Open,High,Low,Close,Change,Amplitude,MA(7),MA(25),MA(99),Vol(BTC),Vol(USDT)
2022-02-28,37699.08,44225.84,37450.17,43160.0,0.1449,0.1797,39000.36,41106.21,44974.17,73946.0,2975000000.0
2022-03-01,43160.0,44949.0,42809.98,44421.2,0.0292,0.0496,39884.77,41220.09,44854.71,61743.0,2702000000.0
2022-03-02,44421.2,45400.0,43334.09,43892.98,-0.011899999999999999,0.04650000000000001,40833.76,41320.51,44716.85,57783.0,2551000000.0
2022-03-03,43892.99,44101.12,41832.28,42454.0,-0.032799999999999996,0.051699999999999996,41423.31,41323.43,44568.52,50941.0,2192000000.0
2022-03-04,42454.0,42527.3,38550.0,39148.66,-0.0779,0.09369999999999999,41413.23,41135.78,44368.41,61965.0,2527000000.0
2022-03-05,39148.65,39613.24,38407.59,39397.96,0.0064,0.0308,41453.41,40949.98,44223.67,30363.0,1188000000.0
2022-03-06,39397.97,39693.87,38088.57,38420.81,-0.0248,0.0407,41556.52,40711.9,44059.02,39677.0,1542000000.0
2022-03-07,38420.8,39547.57,37155.0,37988.0,-0.0113,0.0623,40817.66,40491.6,43864.21,63994.0,2449000000.0
2022-03-08,37988.01,39362.08,37867.65,38730.63,0.0195,0.0393,40004.72,40345.88,43671.83,55583.0,2150000000.0
2022-03-09,38730.63,42594.06,38656.45,41941.71,0.08289999999999999,0.1017,39725.97,40334.83,43520.22,67393.0,2797000000.0
2022-03-10,41941.7,42039.63,38539.73,39422.0,-0.0601,0.0834,39292.82,40229.57,43340.81,71963.0,2854000000.0
2022-03-11,39422.01,40236.26,38223.6,38729.57,-0.0176,0.051100000000000007,39232.95,40077.31,43161.51,59019.0,2306000000.0
2022-03-12,38729.57,39486.71,38660.52,38807.36,0.002,0.0213,39148.58,39847.81,43012.08,24034.0,939663000.0
2022-03-13,38807.35,39310.0,37578.51,37777.34,-0.0265,0.0446,39056.66,39603.96,42897.18,32792.0,1268000000.0
2022-03-14,37777.35,39947.12,37555.0,39671.37,0.0501,0.0633,39297.14,39570.19,42798.94,46945.0,1822000000.0
2022-03-15,39671.37,39887.61,38098.33,39280.33,-0.009899999999999999,0.0451,39375.67,39542.43,42686.2,46016.0,1797000000.0
2022-03-16,39280.33,41718.0,38828.48,41114.0,0.0467,0.0736,39257.42,39583.82,42590.49,88121.0,3553000000.0
2022-03-17,41114.01,41478.82,40500.0,40917.9,-0.0048,0.023799999999999998,39471.12,39685.06,42494.0,37189.0,1521000000.0
2022-03-18,40917.89,42325.02,40135.04,41757.51,0.020499999999999997,0.0535,39903.69,39875.03,42435.53,45408.0,1862000000.0
2022-03-19,41757.51,42400.0,41499.29,42201.13,0.0106,0.0216,40388.51,40033.87,42385.64,29067.0,1217000000.0
2022-03-20,42201.13,42296.26,40911.0,41262.11,-0.0223,0.032799999999999996,40886.34,40194.35,42303.54,30653.0,1274000000.0
2022-03-21,41262.11,41544.22,40467.94,41002.25,-0.0063,0.026099999999999998,41076.46,40301.35,42212.11,39426.0,1619000000.0
2022-03-22,41002.26,43361.0,40875.51,42364.13,0.0332,0.060599999999999994,41517.0,40427.15,42168.28,59455.0,2526000000.0
2022-03-23,42364.13,43025.96,41751.47,42882.76,0.012199999999999999,0.0301,41769.68,40577.79,42113.13,40829.0,1726000000.0
2022-03-24,42882.76,44220.89,42560.46,43991.46,0.0259,0.0387,42208.76,40829.49,42063.9,56195.0,2436000000.0
2022-03-25,43991.46,45094.14,43579.0,44313.16,0.0073,0.0344,42573.86,40875.61,42030.37,54614.0,2421000000.0
2022-03-26,44313.16,44792.99,44071.97,44511.27,0.0045000000000000005,0.0163,42903.88,40879.22,42014.01,23042.0,1022999999.9999999
2022-03-27,44511.27,46999.0,44421.46,46827.76,0.052000000000000005,0.0579,43698.97,40996.61,42013.94,41875.0,1907000000.0
2022-03-28,46827.76,48189.84,46663.56,47122.21,0.0063,0.0326,44573.25,41183.34,42018.39,58949.0,2790000000.0
2022-03-29,47122.21,48096.47,46950.85,47434.8,0.0066,0.024300000000000002,45297.63,41514.78,42023.65,36772.0,1749000000.0
2022-03-30,47434.79,47700.22,46445.42,47067.99,-0.0077,0.0265,45895.52,41821.58,42005.25,40947.0,1932000000.0
2022-03-31,47067.99,47600.0,45200.0,45510.34,-0.0331,0.051,46112.5,42105.16,41974.16,48645.0,2262000000.0
2022-04-01,45510.35,46720.09,44200.0,46283.49,0.017,0.0554,46393.98,42436.98,41928.15,56271.0,2557000000.0
2022-04-02,46283.49,47213.0,45620.0,45811.0,-0.0102,0.0344,46579.66,42720.2,41877.55,37074.0,1722000000.0
2022-04-03,45810.99,47444.11,45530.92,46407.35,0.013000000000000001,0.0418,46519.6,42898.82,41837.23,33395.0,1551000000.0
2022-04-04,46407.36,46890.71,45118.0,46580.51,0.0037,0.0382,46442.21,43185.16,41794.85,44642.0,2053000000.0
2022-04-05,46580.5,47200.0,45353.81,45497.55,-0.0232,0.039599999999999996,46165.46,43455.88,41742.29,42193.0,1952000000.0
2022-04-06,45497.54,45507.14,43121.0,43170.47,-0.051100000000000007,0.0524,45608.67,43630.41,41698.11,60849.0,2701000000.0
2022-04-07,43170.47,43900.99,42727.35,43444.19,0.0063,0.027200000000000002,45313.51,43857.08,41667.6,37397.0,1624000000.0
2022-04-08,43444.2,43970.62,42107.14,42252.01,-0.0274,0.0429,44737.58,43960.31,41618.42,42375.0,1831000000.0
2022-04-09,42252.02,42800.0,42125.48,42753.97,0.011899999999999999,0.016,44300.86,44099.25,41583.44,17892.0,759275000.0
2022-04-10,42753.96,43410.3,41868.0,42158.85,-0.0139,0.0361,43693.94,44141.05,41527.24,22771.0,971460000.0
2022-04-11,42158.85,42414.71,39200.0,39530.45,-0.0623,0.07629999999999999,42686.78,44085.55,41448.9,63560.0,2602000000.0
2022-04-12,39530.45,40699.0,39254.63,40074.94,0.0138,0.0365,41912.13,44018.25,41384.55,57751.0,2310000000.0
2022-04-13,40074.95,41561.31,39588.54,41147.79,0.0268,0.0492,41623.17,43976.11,41337.23,41342.0,1677000000.0
2022-04-14,41147.78,41500.0,39551.94,39942.38,-0.029300000000000003,0.0473,41122.91,43923.32,41301.79,36807.0,1495000000.0
2022-04-15,39942.37,40870.36,39766.4,40551.9,0.015300000000000001,0.0276,40880.04,43905.31,41276.23,24026.0,966888000.0
2022-04-16,40551.9,40709.35,39991.55,40378.71,-0.0043,0.0177,40540.72,43825.89,41264.23,15805.0,638276000.0
2022-04-17,40378.7,40595.67,39546.17,39678.12,-0.0174,0.026000000000000002,40186.33,43697.71,41244.01,19988.0,803414000.0
2022-04-18,39678.11,41116.73,38536.51,40801.13,0.028300000000000002,0.065,40367.85,43570.09,41233.27,54243.0,2154000000.0
2022-04-19,40801.13,41760.0,40571.0,41493.18,0.017,0.0291,40570.46,43457.29,41229.95,35789.0,1472000000.0
2022-04-20,41493.19,42199.0,40820.0,41358.19,-0.0033,0.0332,40600.52,43331.17,41216.1,40877.0,1697000000.0
2022-04-21,41358.19,42976.0,39751.0,40480.01,-0.0212,0.078,40677.32,43077.26,41181.52,59316.0,2476000000.0
2022-04-22,40480.01,40795.06,39177.0,39709.18,-0.019,0.04,40556.93,42780.74,41152.73,46664.0,1870000000.0
2022-04-23,39709.19,39980.0,39285.0,39441.6,-0.0067,0.0175,40423.06,42461.01,41116.18,20291.0,804677000.0
2022-04-24,39441.61,39940.0,38929.62,39450.13,0.0002,0.0256,40390.49,42156.3,41079.47,26704.0,1056000000.0
2022-04-25,39450.12,40616.0,38200.0,40426.08,0.024700000000000003,0.061200000000000004,40336.91,41952.93,41052.75,63037.0,2470000000.0
2022-04-26,40426.08,40797.31,37702.26,38112.65,-0.0572,0.0766,39853.98,41626.09,41011.44,66650.0,2615000000.0
2022-04-27,38112.64,39474.72,37881.31,39235.72,0.029500000000000002,0.0418,39550.77,41363.08,40979.96,57083.0,2219000000.0
2022-04-28,39235.72,40372.63,38881.43,39742.07,0.0129,0.038,39445.35,41096.47,40960.59,56087.0,2224000000.0
2022-04-29,39742.06,39925.25,38175.0,38596.11,-0.0288,0.044000000000000004,39286.34,40777.1,40939.53,51454.0,2005999999.9999998
2022-04-30,38596.11,38795.38,37578.2,37630.8,-0.025,0.0315,39027.65,40462.43,40951.51,35321.0,1355000000.0
2022-05-01,37630.8,38675.0,37386.38,38468.35,0.0223,0.0342,38887.4,40274.34,40985.82,38812.0,1478000000.0
2022-05-02,38468.35,39167.34,38052.0,38525.16,0.0015,0.028999999999999998,38615.84,40077.58,41008.86,53201.0,2057999999.9999998
2022-05-03,38525.16,38651.51,37517.8,37728.95,-0.0207,0.0294,38561.02,39896.66,41019.65,40316.0,1539000000.0
2022-05-04,37728.95,40023.77,37670.0,39690.0,0.052000000000000005,0.062400000000000004,38625.92,39774.1,41047.24,62575.0,2439000000.0
2022-05-05,39690.0,39845.51,35571.9,36552.97,-0.079,0.10769999999999999,38170.33,39549.86,41044.65,88722.0,3330000000.0
2022-05-06,36552.97,36675.63,35258.0,36013.77,-0.0148,0.0388,37801.43,39409.2,41033.07,68438.0,2467000000.0
2022-05-07,36013.77,36146.3,34785.0,35472.39,-0.015,0.0378,37493.08,39225.09,41010.41,34282.0,1223000000.0
2022-05-08,35472.4,35514.22,33713.95,34038.4,-0.0404,0.0508,36860.23,38940.72,40968.7,72446.0,2498000000.0
2022-05-09,34038.39,34243.15,30033.33,30076.31,-0.1164,0.12369999999999999,35653.26,38546.08,40889.86,191877.0,6166000000.0
2022-05-10,30074.23,32658.99,29730.4,31017.1,0.0313,0.0974,34694.42,38164.68,40814.61,165532.0,5180000000.0
2022-05-11,31017.11,32162.59,27785.0,29103.94,-0.0617,0.1411,33182.13,37713.69,40717.74,207064.0,6300000000.0
2022-05-12,29103.94,30243.0,26700.0,29029.75,-0.0025,0.1217,32107.38,37287.76,40638.28,204507.0,5795000000.0
2022-05-13,29029.74,31083.37,28751.67,29287.05,0.0089,0.0803,31146.42,36827.19,40557.22,97872.0,2957000000.0
2022-05-14,29287.05,30343.27,28630.0,30086.74,0.0273,0.058499999999999996,30377.04,36370.94,40441.18,51096.0,1501000000.0
2022-05-15,30086.74,31460.0,29480.0,31328.89,0.041299999999999996,0.0658,29989.97,35969.76,40339.63,46276.0,1401000000.0
2022-05-16,31328.89,31328.9,29087.04,29874.01,-0.0464,0.0716,29961.07,35545.52,40213.3,73082.0,2186000000.0
2022-05-17,29874.01,30788.37,29450.38,30444.93,0.0191,0.044800000000000006,29879.33,35174.95,40078.0,56724.0,1715000000.0
2022-05-18,30444.93,30709.99,28654.47,28715.32,-0.056799999999999996,0.0675,29823.81,34745.9,39923.17,59749.0,1763000000.0
2022-05-19,28715.33,30545.18,28691.38,30319.23,0.0559,0.0646,30008.02,34380.67,39781.22,67877.0,2013999999.9999998
2022-05-20,30319.22,30777.33,28730.0,29201.01,-0.0369,0.0675,29995.73,33931.66,39636.83,60517.0,1801000000.0
2022-05-21,29201.01,29656.18,28947.28,29445.06,0.0084,0.024300000000000002,29904.06,33584.96,39506.24,20987.0,616195000.0
2022-05-22,29445.07,30487.99,29255.11,30293.94,0.0288,0.04190000000000001,29756.21,33227.29,39385.79,36159.0,1083000000.0
2022-05-23,30293.93,30670.51,28866.35,29109.15,-0.0391,0.0596,29646.95,32801.97,39255.04,63901.0,1914000000.0
2022-05-24,29109.14,29845.86,28669.0,29654.58,0.0187,0.0404,29534.04,32444.31,39124.92,59443.0,1740000000.0
2022-05-25,29654.58,30223.74,29294.21,29542.15,-0.0038,0.0313,29652.16,32120.77,38973.38,59537.0,1772000000.0
2022-05-26,29542.14,29886.64,28019.56,29201.35,-0.0115,0.0632,29492.46,31750.09,38825.18,94582.0,2759000000.0
2022-05-27,29201.35,29397.66,28282.9,28629.8,-0.0196,0.0382,29410.86,31354.27,38705.12,90999.0,2627000000.0
2022-05-28,28629.81,29266.0,28450.0,29031.33,0.013999999999999999,0.0285,29351.76,31006.37,38594.58,34479.0,994674000.0
2022-05-29,29031.33,29587.78,28839.21,29468.1,0.015,0.0258,29233.78,30597.49,38487.4,27567.0,804778000.0
2022-05-30,29468.1,32222.0,29299.62,31734.22,0.07690000000000001,0.0992,29608.79,30404.74,38420.2,96786.0,2981000000.0
2022-05-31,31734.23,32399.0,31200.01,31801.04,0.0021,0.0378,29915.43,30236.23,38367.6,62433.0,1981000000.0
2022-06-01,31801.05,31982.97,29301.0,29805.83,-0.06269999999999999,0.0843,29953.1,30009.57,38282.51,103396.0,3171000000.0
2022-06-02,29805.84,30689.0,29594.55,30452.62,0.0217,0.036699999999999997,30131.85,29866.14,38213.85,56961.0,1712000000.0
2022-06-03,30452.63,30699.0,29282.36,29700.21,-0.024700000000000003,0.04650000000000001,30284.76,29851.09,38126.71,54067.0,1616000000.0
2022-06-04,29700.21,29988.88,29485.0,29864.04,0.0055000000000000005,0.017,30403.72,29804.97,38032.21,25618.0,760874000.0
2022-06-05,29864.03,30189.0,29531.42,29919.21,0.0018,0.022000000000000002,30468.17,29837.58,37939.31,23140.0,691202000.0
2022-06-06,29919.2,31765.64,29890.23,31373.1,0.048600000000000004,0.06269999999999999,30416.58,29931.32,37875.41,68837.0,2149000000.0
2022-06-07,31373.1,31589.6,29218.96,31125.33,-0.0079,0.0756,30320.05,30004.85,37753.84,110675.0,3347000000.0
2022-06-08,31125.32,31327.22,29843.88,30204.77,-0.0296,0.04769999999999999,30377.04,30009.57,37610.24,68543.0,2087000000.0000002
2022-06-09,30204.77,30700.0,29944.1,30109.93,-0.0031,0.025,30328.08,29960.81,37471.02,46291.0,1400000000.0
2022-06-10,30109.93,30382.8,28850.0,29091.88,-0.0338,0.0509,30241.18,29929.53,37336.05,76204.0,2256000000.0
2022-06-11,29091.87,29440.41,28099.99,28424.7,-0.0229,0.0461,30035.56,29848.72,37227.73,65901.0,1892000000.0
2022-06-12,28424.71,28544.96,26560.0,26574.53,-0.06509999999999999,0.0698,29557.75,29763.08,37098.2,92475.0,2552000000.0
2022-06-13,26574.53,26895.84,21925.77,22487.41,-0.15380000000000002,0.187,28288.36,29449.81,36937.25,254611.0,6192000000.0
2022-06-14,22485.27,23362.88,20846.0,22136.41,-0.015600000000000001,0.1119,27004.23,29167.23,36777.14,187202.0,4136000000.0
2022-06-15,22136.42,22800.0,20111.62,22583.72,0.0202,0.12140000000000001,25915.51,28892.77,36614.04,200774.0,4248999999.9999995
2022-06-16,22583.72,22995.73,20232.0,20401.31,-0.0966,0.12240000000000001,24528.57,28497.07,36396.46,99674.0,2130000000.0
2022-06-17,20400.6,21365.43,20246.66,20468.81,0.0033,0.0548,23296.7,28151.46,36205.01,86694.0,1797000000.0
2022-06-18,20468.81,20792.06,17622.0,18970.79,-0.0732,0.1549,21946.14,27724.1,36005.43,196442.0,3727000000.0
2022-06-19,18970.79,20815.95,17960.41,20574.0,0.08449999999999999,0.1505,21088.92,27365.38,35821.25,128321.0,2488000000.0
2022-06-20,20574.0,21090.0,19637.03,20573.89,0.0,0.0706,20815.56,27020.28,35647.48,109029.0,2220000000.0
2022-06-21,20573.9,21723.0,20348.4,20723.52,0.0073,0.0668,20613.72,26704.03,35456.09,104371.0,2199000000.0
2022-06-22,20723.51,20900.0,19770.51,19987.99,-0.0355,0.0545,20242.9,26342.29,35261.22,92134.0,1872000000.0
2022-06-23,19988.0,21233.0,19890.07,21110.13,0.056100000000000004,0.0672,20344.16,26007.98,35059.16,83127.0,1711000000.0
2022-06-24,21110.12,21558.41,20736.72,21237.69,0.006,0.038900000000000004,20454.0,25588.11,34860.37,77430.0,1635000000.0
2022-06-25,21237.68,21614.5,20906.62,21491.19,0.011899999999999999,0.0333,20814.06,25175.72,34655.66,51432.0,1094000000.0
2022-06-26,21491.18,21888.0,20964.73,21038.07,-0.021099999999999997,0.043,20880.35,24825.01,34441.89,53278.0,1139000000.0
2022-06-27,21038.08,21539.85,20510.0,20742.56,-0.013999999999999999,0.049,20904.45,24436.61,34234.62,64474.99999999999,1354000000.0
2022-06-28,20742.57,21212.1,20202.01,20281.29,-0.0222,0.0487,20841.27,24059.85,34025.32,63801.0,1322000000.0
2022-06-29,20281.28,20432.31,19854.92,20123.01,-0.0078000000000000005,0.0285,20860.56,23670.21,33800.66,77309.0,1557000000.0
2022-06-30,20123.0,20179.08,18626.0,19942.21,-0.009000000000000001,0.07719999999999999,20693.72,23271.13,33568.94,93847.0,1809000000.0
2022-07-01,19942.21,20918.35,18975.0,19279.8,-0.0332,0.0974,20414.02,22787.4,33319.32,111845.0,2197000000.0
2022-07-02,19279.8,19467.39,18977.01,19252.81,-0.0014000000000000002,0.0254,20094.25,22312.5,33066.19,46180.0,888416000.0
2022-07-03,19252.82,19647.63,18781.0,19315.83,0.0033,0.045,19848.22,21876.94,32811.69,51087.0,980256000.0
2022-07-04,19315.83,20354.01,19055.31,20236.71,0.04769999999999999,0.0672,19775.95,21482.01,32543.09,74814.0,1471000000.0
2022-07-05,20236.71,20750.0,19304.4,20175.83,-0.003,0.07139999999999999,19760.89,21125.37,32270.91,96041.0,1920000000.0
2022-07-06,20175.84,20675.22,19761.25,20564.51,0.019299999999999998,0.0453,19823.96,20810.96,31999.49,82440.0,1665000000.0
2022-07-07,20564.51,21838.1,20251.68,21624.98,0.0516,0.0771,20064.35,20612.98,31742.49,85015.0,1783000000.0
2022-07-08,21624.99,22527.37,21189.26,21594.75,-0.0014000000000000002,0.061900000000000004,20395.06,20577.27,31500.92,403082.0,8781000000.0
2022-07-09,21594.75,21980.0,21322.12,21591.83,-0.0001,0.0305,20729.21,20555.49,31251.51,178418.0,3857000000.0
2022-07-10,21592.15,21607.65,20655.0,20862.47,-0.0338,0.0441,20950.15,20486.64,30999.5,192188.0,4062999999.9999995
2022-07-11,20861.11,20868.48,19875.23,19963.61,-0.0431,0.047599999999999996,20911.14,20469.13,30732.39,137535.0,2814000000.0
2022-07-12,19963.61,20059.42,19240.0,19328.75,-0.0318,0.040999999999999995,20790.13,20423.53,30457.12,139506.0,2754000000.0
2022-07-13,19331.28,20366.61,18910.94,20234.87,0.046900000000000004,0.0753,20743.04,20474.09,30201.94,209250.0,4096000000.0
2022-07-14,20234.87,20900.0,19616.07,20588.84,0.0175,0.0635,20595.02,20474.69,29973.85,174809.0,3526000000.0
2022-07-15,20588.84,21200.0,20382.29,20830.04,0.011699999999999999,0.0397,20485.77,20484.93,29745.42,143343.0,2984000000.0
2022-07-16,20830.04,21588.94,20478.61,21195.6,0.0175,0.0533,20429.17,20503.81,29532.73,121012.0,2540000000.0
2022-07-17,21195.6,21684.54,20750.01,20798.16,-0.018799999999999997,0.0441,20419.98,20536.22,29310.95,118229.0,2511000000.0
2022-07-18,20799.58,22777.63,20762.45,22432.58,0.0786,0.0969,20772.69,20589.12,29111.7,239943.0,5263000000.0
2022-07-19,22432.58,23800.0,21579.54,23396.62,0.043,0.099,21353.82,20675.48,28948.73,263771.0,5954000000.0
2022-07-20,23398.48,24276.74,22906.19,23223.3,-0.0074,0.058600000000000006,21780.73,20744.76,28778.51,238762.0,5632000000.0
2022-07-21,23223.3,23442.77,22341.46,23152.19,-0.0031,0.047400000000000005,22146.93,20829.33,28596.74,184818.0,4232000000.0
2022-07-22,23152.19,23756.49,22500.0,22684.83,-0.0202,0.054299999999999994,22411.9,20907.02,28422.42,171598.0,3981000000.0
2022-07-23,22684.83,23000.77,21934.57,22451.07,-0.0103,0.047,22591.25,20993.81,28239.58,122138.0,2745000000.0
2022-07-24,22448.58,23014.64,22257.15,22579.68,0.005699999999999999,0.0337,22845.75,21092.07,28059.8,115190.0,2611000000.0
2022-07-25,22577.13,22666.0,21250.0,21310.9,-0.0562,0.06269999999999999,22685.51,21146.82,27874.27,180345.0,3954000000.0
2022-07-26,21310.9,21347.82,20706.5,21254.67,-0.0026,0.0301,22379.52,21225.82,27676.83,177817.0,3739000000.0
2022-07-27,21254.67,23112.63,21042.53,22952.45,0.0799,0.0974,22340.83,21373.8,27489.55,210971.0,4615000000.0
2022-07-28,22954.31,24199.72,22582.13,23842.93,0.0388,0.0705,22439.5,21554.89,27312.63,236029.0,5511000000.0
2022-07-29,23845.25,24442.66,23414.03,23773.75,-0.0029,0.0431,22595.06,21696.37,27143.88,198299.0,4734000000.0
2022-07-30,23777.28,24668.0,23502.25,23643.51,-0.0055000000000000005,0.049,22765.41,21835.08,26981.6,151060.0,3635000000.0
2022-07-31,23644.64,24194.82,23227.31,23293.32,-0.0148,0.0409,22867.36,21944.23,26818.48,127743.0,3028000000.0
2022-08-01,23296.36,23509.68,22850.0,23268.01,-0.0011,0.028300000000000002,23146.95,22009.95,26655.03,144210.0,3346000000.0
2022-08-02,23266.9,23459.89,22654.37,22987.79,-0.012,0.0346,23394.54,22065.67,26478.88,158073.0,3631000000.0
2022-08-03,22985.93,23647.68,22681.22,22818.37,-0.0074,0.042,23375.38,22114.73,26324.4,145949.0,3385000000.0
2022-08-04,22816.91,23223.32,22400.0,22622.98,-0.0086,0.0361,23201.1,22185.15,26156.59,154855.0,3537000000.0
2022-08-05,22622.41,23472.86,22586.95,23312.42,0.0305,0.0392,23135.2,22319.11,25990.63,175252.0,4046000000.0000005
2022-08-06,23313.56,23354.36,22909.52,22954.21,-0.0154,0.0191,23036.73,22464.12,25832.64,83912.0,1945000000.0
2022-08-07,22954.21,23402.0,22844.62,23174.39,0.0096,0.024300000000000002,23019.74,22581.7,25686.61,88890.0,2052000000.0
2022-08-08,23174.39,24245.0,23154.25,23810.0,0.0274,0.0471,23097.17,22710.55,25538.55,170958.0,4078000000.0000005
2022-08-09,23810.98,23933.25,22865.0,23149.95,-0.0277,0.0449,23120.33,22803.35,25383.24,143183.0,3347000000.0
2022-08-10,23151.32,24226.0,22664.69,23954.05,0.0347,0.0674,23282.57,22913.69,25244.1,208917.0,4919000000.0
2022-08-11,23954.05,24918.54,23852.13,23934.39,-0.0008,0.044500000000000005,23469.92,23039.13,25084.95,249760.0,6098000000.0
2022-08-12,23933.09,24456.5,23583.0,24403.68,0.0196,0.0365,23625.81,23117.98,24962.23,174208.0,4176000000.0
2022-08-13,24401.7,24888.0,24291.22,24441.38,0.0015,0.0245,23838.26,23159.77,24845.34,152852.0,3751000000.0
2022-08-14,24443.06,25047.56,24144.0,24305.24,-0.005600000000000001,0.037000000000000005,23999.81,23203.05,24732.54,151206.0,3709000000.0
2022-08-15,24305.25,25211.32,23773.22,24094.82,-0.0087,0.0592,24040.5,23240.75,24632.1,242540.0,5894000000.0
2022-08-16,24093.04,24247.49,23671.22,23854.74,-0.01,0.0239,24141.19,23287.55,24569.26,179325.0,4295000000.0
2022-08-17,23856.15,24446.71,23180.4,23342.66,-0.0215,0.053099999999999994,24053.84,23323.21,24491.74,210669.0,4994000000.0
2022-08-18,23342.66,23600.0,23111.04,23191.2,-0.006500000000000001,0.0209,23947.67,23347.67,24432.01,144186.0,3375000000.0
2022-08-19,23191.45,23208.67,20783.57,20834.39,-0.1016,0.10460000000000001,23437.78,23328.61,24349.23,283996.0,6182000000.0
2022-08-20,20834.39,21382.85,20761.9,21140.07,0.0147,0.0298,22966.16,23324.03,24266.94,183042.0,3871000000.0
2022-08-21,21140.07,21800.0,21069.11,21515.61,0.0178,0.0346,22567.64,23266.55,24180.36,159201.0,3405000000.0
2022-08-22,21516.7,21548.71,20890.18,21399.83,-0.0054,0.030600000000000002,22182.64,23168.83,24080.07,222222.0,4721000000.0
2022-08-23,21400.75,21684.87,20890.14,21529.12,0.006,0.0371,21850.41,23079.05,23995.78,200968.0,4300000000.0
2022-08-24,21529.11,21900.0,21145.0,21368.08,-0.0075,0.0351,21568.33,22988.03,23904.09,174383.0,3744000000.0
2022-08-25,21368.05,21819.88,21310.15,21559.04,0.0089,0.0239,21335.16,22918.66,23831.81,169916.0,3672000000.0
2022-08-26,21559.04,21886.77,20107.9,20241.05,-0.0611,0.0825,21250.4,22797.58,23730.01,273812.0,5785000000.0
2022-08-27,20239.14,20402.93,19800.0,20037.6,-0.0101,0.0298,21092.9,22679.57,23637.45,162582.0,3270000000.0
2022-08-28,20037.6,20171.18,19520.0,19555.61,-0.0241,0.0325,20812.9,22549.06,23537.55,139308.0,2781000000.0
2022-08-29,19555.61,20433.62,19550.79,20285.73,0.0373,0.0451,20653.75,22455.57,23436.46,210509.0,4211000000.0000005
2022-08-30,20287.2,20576.25,19540.0,19811.66,-0.023399999999999997,0.051100000000000007,20408.4,22315.54,23342.55,256634.0,5158000000.0
2022-08-31,19813.03,20490.0,19797.94,20050.02,0.012,0.0349,20220.1,22199.37,23245.53,276947.0,5596000000.0
2022-09-01,20048.44,20208.37,19565.66,20131.46,0.0040999999999999995,0.0321,20016.16,22077.66,23150.47,245290.0,4893000000.0
2022-09-02,20132.64,20441.26,19755.29,19951.86,-0.0089,0.0341,19974.85,21923.33,23057.04,245987.0,4947000000.0
2022-09-03,19950.98,20055.93,19652.72,19831.9,-0.006,0.0202,19945.46,21790.61,22968.18,146639.0,2909000000.0
2022-09-04,19832.45,20029.23,19583.1,20000.3,0.0085,0.0225,20008.99,21632.46,22876.95,145589.0,2883000000.0
2022-09-05,20000.3,20057.27,19633.83,19796.84,-0.0102,0.0212,19939.15,21466.96,22779.26,222543.0,4405000000.0
2022-09-06,19795.34,20180.0,18649.51,18790.61,-0.0508,0.07730000000000001,19793.28,21242.43,22648.52,356315.0,6977000000.0
2022-09-07,18790.61,19464.06,18510.77,19292.84,0.026699999999999998,0.0507,19685.12,21036.49,22522.17,287395.0,5437000000.0
2022-09-08,19292.85,19458.25,19012.0,19319.77,0.0014000000000000002,0.0231,19569.16,20837.07,22416.25,262813.0,5057000000.0
2022-09-09,19320.54,21597.22,19291.75,21360.11,0.1056,0.1193,19770.34,20727.68,22324.41,428920.0,8930000000.0
2022-09-10,21361.62,21810.8,21111.13,21648.34,0.013500000000000002,0.032799999999999996,20029.83,20639.43,22243.08,307997.0,6590000000.0
2022-09-11,21647.21,21860.0,21350.0,21826.87,0.008199999999999999,0.0236,20290.77,20578.8,22161.9,280703.0,6065000000.0
2022-09-12,21826.87,22488.0,21538.51,22395.74,0.026099999999999998,0.0435,20662.04,20546.98,22085.9,395396.0,8744000000.0
2022-09-13,22395.44,22799.0,19860.0,20173.57,-0.0992,0.13119999999999998,20859.61,20520.55,21972.77,431915.0,9302000000.0
2022-09-14,20173.62,20541.48,19617.62,20226.71,0.0026,0.0458,20993.02,20484.01,21862.69,340826.0,6886000000.0
2022-09-15,20227.17,20330.24,19497.0,19701.88,-0.0259,0.0412,21047.6,20411.46,21756.6,333070.0,6655000000.0
2022-09-16,19701.88,19890.0,19320.01,19803.3,0.0051,0.028900000000000002,20825.2,20347.6,21652.49,283791.0,5584000000.0
2022-09-17,19803.3,20189.0,19748.08,20113.62,0.015700000000000002,0.0223,20605.96,20290.98,21561.8,179350.0,3579000000.0
2022-09-18,20112.61,20117.26,19335.62,19416.18,-0.0347,0.038900000000000004,20261.57,20212.9,21470.81,254217.0,5034000000.0
2022-09-19,19417.45,19686.2,18232.56,19537.02,0.0062,0.07490000000000001,19853.18,20132.02,21399.72,380512.0,7215000000.0
2022-09-20,19537.02,19634.62,18711.87,18875.0,-0.0339,0.0472,19667.67,20077.38,21363.23,324098.0,6206000000.0
2022-09-21,18874.31,19956.0,18125.98,18461.36,-0.0219,0.09699999999999999,19415.48,20014.33,21326.11,385034.0,7339000000.0
2022-09-22,18461.36,19550.17,18356.39,19401.63,0.0509,0.0647,19372.59,20008.17,21293.97,379322.0,7204000000.0
2022-09-23,19401.63,19500.0,18531.42,19289.91,-0.0058,0.0499,19299.25,19968.34,21282.74,385887.0,7330000000.0
2022-09-24,19288.57,19316.14,18805.34,18920.5,-0.0192,0.0265,19128.8,19932.69,21267.1,239497.0,4569000000.0
